source_engine,report_type,date,snapshot_date,query_key,query_raw,page_key,page_raw,domain,clicks,impressions,ctr,avg_position,extra,source_file
bing_wmt,keyword,,2026-08-30,can readera open azw3 files,can readera open azw3 files,,,,0,1,0%,4,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,is kindle edition format book can read in ios books app,is kindle edition format book can read in ios books app,,,,0,1,0%,2,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,app convert ebook size from kb to 750mb,app convert ebook size from kb to 750mb,,,,0,1,0%,9,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,mobi oder azw3 format,mobi oder azw3 format,,,,0,1,0%,10,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,can you convert kobo ebooks to pdf,can you convert kobo ebooks to pdf,,,,0,1,0%,10,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,when converting epub file to pdf file pagination disappears how to fix,when converting epub file to pdf file pagination disappears how to fix,,,,0,1,0%,1,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,tipos formatos e-book epub estándar abierto,tipos formatos e-book epub estándar abierto,,,,0,1,0%,7,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,i have converted an e-book from mobi to epub but how do i get to read it now,i have converted an e-book from mobi to epub but how do i get to read it now,,,,0,1,0%,2,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,can calibre convert djvu to pdf,can calibre convert djvu to pdf,,,,0,1,0%,8,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,que es el formato azw3 - epub,que es el formato azw3 - epub,,,,0,1,0%,5,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,my formatting is completely wack after converting from txt to epub,my formatting is completely wack after converting from txt to epub,,,,0,1,0%,4,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,how to convert a book from kobo to pdf or epub for remarkable,how to convert a book from kobo to pdf or epub for remarkable,,,,0,1,0%,2,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,epub 2 vs 3,epub 2 vs 3,,,,0,1,0%,5,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,kobo to epub,kobo to epub,,,,1,1,100%,4,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,does kindle support azw3?,does kindle support azw3?,,,,0,1,0%,3,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,de lit (microsoft reader ebook a epubf+,de lit (microsoft reader ebook a epubf+,,,,0,1,0%,3,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,"el kindle de microsof store en qué formato está, mobi o es de otro tipo?","el kindle de microsof store en qué formato está, mobi  o es de otro tipo?",,,,0,1,0%,3,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,ebook convertidor,ebook convertidor,,,,0,1,0%,7,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,how to convert a book from kobo to pdf or epub for remarkable. its downloaded as a .acsm,how to convert a book from kobo to pdf or epub for remarkable. its downloaded as a .acsm,,,,0,1,0%,2,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,ebub to zip,ebub to zip,,,,0,1,0%,6,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,can't convert kobo books to epub xteink,can't convert kobo books to epub xteink,,,,0,1,0%,6,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,kobo interop compatibility wook,kobo interop compatibility wook,,,,0,1,0%,2,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,kobo cant open converted epub,kobo cant open converted epub,,,,0,1,0%,8,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,formato .epub y .mobi.,formato .epub y .mobi.,,,,0,1,0%,9,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,mobi vs azw3 kindle,mobi vs azw3 kindle,,,,0,1,0%,4,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,formato azw3 kindle,formato azw3 kindle,,,,0,1,0%,10,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,what is the difference between azw and mobi formats?,what is the difference between azw and mobi formats?,,,,0,1,0%,3,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,kindle kfx format,kindle kfx format,,,,0,1,0%,7,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,"how to convert a book from kobo to pdf or epub for remarkable, on chromebook its downloaded as a .acsm","how to convert a book from kobo to pdf or epub for remarkable, on chromebook its downloaded as a .acsm",,,,0,1,0%,2,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,can i browse the azw3 container?,can i browse the azw3 container?,,,,0,1,0%,5,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,htpps://ebook.online-convert.com/es/convertir.a.epub,htpps://ebook.online-convert.com/es/convertir.a.epub,,,,0,1,0%,5,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,can amazon kindle fire read azw3,can amazon kindle fire read azw3,,,,0,1,0%,2,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,azw3 es lo mismo ue epub?,azw3 es lo mismo ue epub?,,,,0,1,0%,1,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,do i need a kebup for my kobo epub file?,do i need a kebup for my kobo epub file?,,,,0,1,0%,10,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,best free ebook converter,best free ebook converter,,,,0,1,0%,3,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,how to turn kobo epub to epub,how to turn kobo epub to epub,,,,0,1,0%,1,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,mobi kf8 azw3 format specification,mobi kf8 azw3 format specification,,,,0,1,0%,7,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,should i convert epub to azw3 or kfx for kindle scribe calibre,should i convert epub to azw3 or kfx for kindle scribe calibre,,,,0,1,0%,1,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,how to convert a .cbr into .pdf using sumatra pdf,how to convert a .cbr into .pdf using sumatra pdf,,,,0,1,0%,7,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,kobo epub conversion,kobo epub conversion,,,,0,1,0%,6,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,conversion booksnwritingofficial vers epub,conversion booksnwritingofficial vers epub,,,,0,1,0%,7,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,current kindle format,current kindle format,,,,0,1,0%,6,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,can amazon kindle read azw3,can amazon kindle read azw3,,,,1,1,100%,1,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,convertidor epub azw3 mobi descarga,convertidor epub azw3 mobi descarga,,,,0,1,0%,5,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,kinlde azw files compatibility reader 2013,kinlde azw files compatibility reader 2013,,,,1,1,100%,2,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,should i convert epub to azw3 or kfx for kindle scribe,should i convert epub to azw3 or kfx for kindle scribe,,,,1,1,100%,1,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,if i am trying to out my kidnle books.on my kobo will they just look like odf?,if i am trying to out my kidnle books.on my kobo will they just look like odf?,,,,0,1,0%,3,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,"azw3 mobi epub, which is best?","azw3 mobi epub, which is best?",,,,0,1,0%,3,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,can x3 read azw3,can x3 read azw3,,,,0,1,0%,3,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,free online converter mobi to epub keep images and formatting,free online converter mobi to epub keep images and formatting,,,,0,1,0%,4,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,convertidor epub,convertidor epub,,,,0,1,0%,7,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,ebook format convetrer,ebook format convetrer,,,,0,1,0%,5,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,"pdf,djvu,epub,fb2,mobi,azw3,doc,docx,rtf,cbr,cbz,,zip,rar,txt,odt,chm games","pdf,djvu,epub,fb2,mobi,azw3,doc,docx,rtf,cbr,cbz,,zip,rar,txt,odt,chm games",,,,0,1,0%,1,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,epub to pdf linux,epub to pdf linux,,,,0,1,0%,8,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,"pdf,djvu,epub,fb2,mobi,azw3,doc,docx,rtf,cbr,cbz,,zip,rar,txt,odt,chm","pdf,djvu,epub,fb2,mobi,azw3,doc,docx,rtf,cbr,cbz,,zip,rar,txt,odt,chm",,,,0,1,0%,1,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,kfx kindle,kfx kindle,,,,0,1,0%,4,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,+commandandconvertbook,+commandandconvertbook,,,,0,1,0%,4,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,why does converting epub to pdf result in smaller viewing area?,why does converting epub to pdf result in smaller viewing area?,,,,1,1,100%,1,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,azw3 vs mobi for kindle,azw3 vs mobi for kindle,,,,0,1,0%,3,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,azw3 format,azw3 format,,,,0,1,0%,10,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,convertidor epub gratis,convertidor epub gratis,,,,0,1,0%,7,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,cbr to pdf scale so all pages are exactly the same,cbr to pdf scale so all pages are exactly the same,,,,0,1,0%,2,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,2012 kindle black won't read azw file,2012 kindle black won't read azw file,,,,0,1,0%,1,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,output .epub to plaintext,output .epub to plaintext,,,,0,1,0%,8,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-08-30,not all books work in kindle format right yes no,not all books work in kindle format right yes no,,,,0,1,0%,3,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_8_30.csv
bing_wmt,keyword,,2026-09-03,bookconv,bookconv,,,,1,7,14.290000000000001%,3.571414285714286,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,azw3 vs mobi,azw3 vs mobi,,,,1,6,16.67%,4.5,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,txt+pdf+epub+mobi+azw3,txt+pdf+epub+mobi+azw3,,,,0,4,0%,2,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,kindle edition format azw3 kfx mobi,kindle edition format azw3 kfx mobi,,,,0,4,0%,2.5,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,лучший формат для kindle paperwhite 2 mobi vs azw3,лучший формат для kindle paperwhite 2 mobi vs azw3,,,,0,4,0%,2,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,mejor formato para convertir a pdf azw3 epub mobiliario,mejor formato para convertir a pdf azw3 epub mobiliario,,,,0,4,0%,5.75,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,how to convert mobi to epub keep format and images,how to convert mobi to epub keep format and images,,,,0,4,0%,1.75,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,convert epub to azw3 for kindle 2025 2026,convert epub to azw3 for kindle 2025 2026,,,,0,4,0%,4.25,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,any loss during epub convert to mobi,any loss during epub convert to mobi,,,,0,3,0%,5.3333,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,how to preserve pdf order in epub,how to preserve pdf order in epub,,,,0,3,0%,4.3333,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,como convertir de mobi a epub,como convertir de mobi a epub,,,,0,3,0%,9,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,kindle supported file formats 2025 2026 azw kfx mobi epub pdf,kindle supported file formats 2025 2026 azw kfx mobi epub pdf,,,,0,3,0%,6.6667,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,is fire tablet usable with marcia mobi,is fire tablet usable with marcia mobi,,,,0,3,0%,1,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,epub vs cbz for kindle,epub vs cbz for kindle,,,,0,2,0%,4,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_9_3.csv
bing_wmt,keyword,,2026-09-03,what tyrpe of files can kindle open on fire mobi,what tyrpe of files can kindle open on fire mobi,,,,1,2,50%,3,,E:\一人公司\电子书格式转换站\ebook-converter\数据分析\www.bookconv.com_KeywordReport_2026_9_3.csv
